city,cuisine,count,mean,std,min,25%,50%,75%,max
saint-jean-sur-richelieu,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
saint-jean-sur-richelieu,french,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
saint-jean-sur-richelieu,indian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
saint-jean-sur-richelieu,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
saint-jean-sur-richelieu,mediterranean,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
saint-jean-sur-richelieu,vegetarian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
saint-jerome,lebanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-jérôme,barbequ,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-jérôme,breakfast,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
saint-jérôme,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-jérôme,french,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-jérôme,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-jérôme,mexican,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-lambert,asian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-lambert,breakfast,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-lambert,cafe,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
saint-lambert,french,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
saint-lambert,indian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-lambert,italian,2.0,3.5,1.4142135623730951,2.5,3.0,3.5,4.0,4.5
saint-laurent,african,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-laurent,american,4.0,2.875,0.6291528696058958,2.0,2.75,3.0,3.125,3.5
saint-laurent,asian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-laurent,breakfast,3.0,2.8333333333333335,0.7637626158259733,2.0,2.5,3.0,3.25,3.5
saint-laurent,burger,3.0,3.6666666666666665,1.0408329997330663,2.5,3.25,4.0,4.25,4.5
saint-laurent,cafe,3.0,3.8333333333333335,1.1547005383792515,2.5,3.5,4.5,4.5,4.5
saint-laurent,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-laurent,indian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
saint-laurent,italian,9.0,3.6666666666666665,0.7499999999999999,2.0,3.5,3.5,4.0,4.5
saint-laurent,japanes,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
saint-laurent,lebanes,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
saint-laurent,mediterranean,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
saint-laurent,mexican,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
saint-laurent,portugues,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
saint-laurent,russian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-laurent,thai,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
saint-laurent,vietnames,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
saint-lazare,breakfast,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
saint-leonard,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
saint-leonard,breakfast,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
saint-leonard,italian,3.0,2.5,1.0,1.5,2.0,2.5,3.0,3.5
saint-leonard,thai,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-léonard,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
saint-léonard,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-léonard,chines,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
saint-léonard,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
saint-sauveur,barbequ,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
saint-sauveur,breakfast,4.0,4.0,0.408248290463863,3.5,3.875,4.0,4.125,4.5
saint-sauveur,burger,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-sauveur,cafe,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
saint-sauveur,french,3.0,3.6666666666666665,0.7637626158259733,3.0,3.25,3.5,4.0,4.5
saint-sauveur,italian,5.0,2.9,0.5477225575051661,2.0,3.0,3.0,3.0,3.5
saint-sauveur,japanes,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
saint-sauveur,mediterranean,2.0,3.5,1.4142135623730951,2.5,3.0,3.5,4.0,4.5
saint-sauveur,thai,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sainte-adele,french,2.0,4.75,0.3535533905932738,4.5,4.625,4.75,4.875,5.0
sainte-adèle,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sainte-adèle,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-adèle,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-anne-de-bellevue,barbequ,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-anne-de-bellevue,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-anne-de-bellevue,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
sainte-anne-de-bellevue,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-anne-de-bellevue,indian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-anne-de-bellevue,italian,2.0,2.5,0.7071067811865476,2.0,2.25,2.5,2.75,3.0
sainte-anne-de-bellevue,mediterranean,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sainte-catherine,burger,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-catherine,chines,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
sainte-genevieve,french,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-julie,barbequ,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
sainte-julie,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-julie,french,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sainte-julie,italian,2.0,3.0,0.7071067811865476,2.5,2.75,3.0,3.25,3.5
sainte-julie,japanes,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sainte-marguerite-du-lac-masson,italian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
sainte-marguerite-du-lac-masson,vegetarian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-marthe,french,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
sainte-therese,french,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sainte-thérèse,asian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-thérèse,breakfast,2.0,4.75,0.3535533905932738,4.5,4.625,4.75,4.875,5.0
sainte-thérèse,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
sainte-thérèse,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-thérèse,french,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-thérèse,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sainte-thérèse,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sainte-thérèse,mediterranean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sainte-thérèse-de-blainville,burger,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
saintt-bruno-de-montarville,italian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
salaberry-de-valleyfield,mexican,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
sauk city,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
savoy,american,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
savoy,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
savoy,burger,2.0,2.75,1.0606601717798212,2.0,2.375,2.75,3.125,3.5
savoy,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
savoy,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
savoy,korean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
scarborough,afghan,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scarborough,american,22.0,2.8863636363636362,0.7548544196102946,1.0,2.5,3.0,3.375,4.0
scarborough,asian,10.0,2.95,0.5986094998689323,2.0,2.5,3.0,3.375,4.0
scarborough,barbequ,4.0,3.625,0.6291528696058958,3.0,3.375,3.5,3.75,4.5
scarborough,breakfast,10.0,3.45,0.6433419688539594,2.5,3.125,3.5,3.875,4.5
scarborough,british,3.0,2.6666666666666665,0.7637626158259733,2.0,2.25,2.5,3.0,3.5
scarborough,burger,31.0,3.2419354838709675,0.7839107915013405,1.5,3.0,3.0,3.75,5.0
scarborough,cafe,9.0,3.2222222222222223,0.565194165260439,2.5,3.0,3.0,3.5,4.0
scarborough,cajuncreol,2.0,2.75,1.0606601717798212,2.0,2.375,2.75,3.125,3.5
scarborough,caribbean,17.0,3.5588235294117645,0.9500386989021893,1.5,3.5,4.0,4.0,4.5
scarborough,chines,54.0,3.240740740740741,0.5385229689810785,1.5,3.0,3.5,3.5,4.5
scarborough,ethiopian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
scarborough,german,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
scarborough,indian,25.0,3.54,0.4546060565661952,2.5,3.5,3.5,4.0,4.5
scarborough,indonesian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
scarborough,italian,19.0,2.8421052631578947,0.9725772117156242,1.0,2.25,2.5,3.75,4.0
scarborough,japanes,10.0,3.55,0.49721446300587663,3.0,3.125,3.5,3.875,4.5
scarborough,kebab,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
scarborough,korean,4.0,3.25,0.5,2.5,3.25,3.5,3.5,3.5
scarborough,lebanes,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
scarborough,malaysian,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
scarborough,mediterranean,4.0,3.125,0.75,2.5,2.5,3.0,3.625,4.0
scarborough,mexican,6.0,3.4166666666666665,0.584522597225006,2.5,3.125,3.5,3.875,4.0
scarborough,portugues,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
scarborough,singaporean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scarborough,thai,8.0,3.125,0.44320263021395917,2.5,2.875,3.25,3.5,3.5
scarborough,vietnames,10.0,3.6,0.45946829173634074,3.0,3.125,3.75,4.0,4.0
scarobrough,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
schomberg,american,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
schomberg,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
schomberg,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
schomberg,portugues,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
schottsdale,vegetarian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
scottdale,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scottsdale,african,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
scottsdale,american,331.0,3.726586102719033,0.5265843116356826,2.0,3.5,3.5,4.0,5.0
scottsdale,argentin,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
scottsdale,asian,25.0,3.66,0.47258156262526085,3.0,3.5,3.5,4.0,4.5
scottsdale,australian,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
scottsdale,barbequ,19.0,3.736842105263158,0.6093808572967863,2.5,3.5,4.0,4.0,5.0
scottsdale,brazilian,4.0,4.75,0.5,4.0,4.75,5.0,5.0,5.0
scottsdale,breakfast,108.0,3.736111111111111,0.6678824583661008,1.5,3.5,4.0,4.0,5.0
scottsdale,british,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
scottsdale,burger,67.0,3.1343283582089554,0.7813260365530823,1.5,2.5,3.0,4.0,4.5
scottsdale,cafe,40.0,4.2,0.5038314736557788,3.0,4.0,4.0,4.5,5.0
scottsdale,cajuncreol,2.0,3.5,1.4142135623730951,2.5,3.0,3.5,4.0,4.5
scottsdale,caribbean,5.0,3.9,0.4183300132670378,3.5,3.5,4.0,4.0,4.5
scottsdale,chines,55.0,4.1,0.889236043320749,2.0,3.5,4.0,5.0,5.0
scottsdale,cuban,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
scottsdale,french,14.0,3.8214285714285716,0.6681531047810609,2.5,3.5,4.0,4.375,4.5
scottsdale,german,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scottsdale,hawaiian,11.0,4.363636363636363,0.3931226965534482,4.0,4.0,4.5,4.5,5.0
scottsdale,indian,10.0,3.9,0.39440531887330776,3.5,3.5,4.0,4.0,4.5
scottsdale,italian,135.0,3.7555555555555555,0.5980898283586419,2.0,3.5,4.0,4.0,5.0
scottsdale,japanes,32.0,3.9375,0.5197704207845812,3.0,3.5,4.0,4.125,5.0
scottsdale,kebab,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scottsdale,korean,5.0,3.9,0.4183300132670378,3.5,3.5,4.0,4.0,4.5
scottsdale,lebanes,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
scottsdale,mediterranean,20.0,3.925,0.4666510022433648,3.0,3.5,4.0,4.125,4.5
scottsdale,mexican,104.0,3.4471153846153846,0.6150154676039324,1.5,3.0,3.5,4.0,5.0
scottsdale,thai,19.0,3.789473684210526,0.560649164255256,2.5,3.75,4.0,4.0,4.5
scottsdale,turkish,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
scottsdale,vegan,8.0,4.4375,0.6232117273791125,3.5,4.25,4.5,5.0,5.0
scottsdale,vegetarian,27.0,3.925925925925926,0.5495400822454191,2.5,3.5,4.0,4.5,5.0
scottsdale,vietnames,8.0,3.8125,0.5303300858899106,3.0,3.5,3.75,4.125,4.5
sedona,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
seven hills,american,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
seven hills,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
seven hills,burger,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
seven hills,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
seven hills,korean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
seven hills,mexican,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sewickley,american,6.0,3.0833333333333335,0.6645800679125629,2.0,3.0,3.0,3.375,4.0
sewickley,breakfast,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
sewickley,burger,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sewickley,cafe,7.0,4.642857142857143,0.37796447300922725,4.0,4.5,4.5,5.0,5.0
sewickley,chines,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sewickley,french,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sewickley,italian,5.0,3.7,0.9082951062292475,2.5,3.5,3.5,4.0,5.0
sewickley,lebanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
shaker heights,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
shaker heights,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
shaker heights,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
shaker heights,chines,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
shaker heights,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
shaker heights,mexican,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
shaler township,thai,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sharpsburg,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sharpsburg,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sharpsburg,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sheffield lake,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sheffield village,american,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
sheffield village,cafe,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sheffield village,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sheffield village,japanes,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
sheffield village,mexican,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
shorewood hills,mexican,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
solon,american,14.0,3.5714285714285716,0.43221891075378327,3.0,3.5,3.5,3.875,4.5
solon,asian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
solon,barbequ,3.0,3.5,1.3228756555322954,2.5,2.75,3.0,4.0,5.0
solon,breakfast,4.0,3.625,1.181453906563152,2.0,3.125,4.0,4.5,4.5
solon,burger,6.0,3.1666666666666665,0.752772652709081,2.0,2.75,3.5,3.5,4.0
solon,chines,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
solon,italian,6.0,3.1666666666666665,1.0327955589886444,1.5,3.0,3.0,3.75,4.5
solon,japanes,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
solon,lebanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
solon,mexican,5.0,2.3,0.758287544405155,1.5,2.0,2.0,2.5,3.5
solon,thai,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
solon,vegetarian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
south euclid,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
south euclid,asian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
south euclid,breakfast,3.0,2.3333333333333335,1.0408329997330663,1.5,1.75,2.0,2.75,3.5
south euclid,burger,4.0,2.0,0.7071067811865476,1.5,1.5,1.75,2.25,3.0
south euclid,cafe,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
south euclid,cajuncreol,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
south euclid,chines,2.0,3.0,1.4142135623730951,2.0,2.5,3.0,3.5,4.0
south euclid,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
south euclid,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
south euclid,mexican,2.0,2.5,1.4142135623730951,1.5,2.0,2.5,3.0,3.5
south euclid,vegetarian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
south las vegas,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
south las vegas,korean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
south park,american,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
south park,chines,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
south park,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
south park township,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
southeast calgary,burger,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
spring valley,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
spring valley,korean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
springdale,breakfast,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
springdale,chines,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
springdale,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
st joseph,breakfast,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
st-benoît de mirabel,french,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
st-bruno-de-montarville,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
st-jerome,breakfast,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
st-jerome,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
st-leonard,asian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
st-leonard,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
st. léonard,burger,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stallings,american,2.0,4.75,0.3535533905932738,4.5,4.625,4.75,4.875,5.0
stallings,barbequ,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
stallings,burger,2.0,2.75,1.7677669529663689,1.5,2.125,2.75,3.375,4.0
stallings,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
stanley,american,3.0,4.5,0.8660254037844386,3.5,4.25,5.0,5.0,5.0
stanley,burger,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
stanley,chines,2.0,2.75,0.3535533905932738,2.5,2.625,2.75,2.875,3.0
ste-dorothée,burger,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stouffville,american,2.0,2.75,1.0606601717798212,2.0,2.375,2.75,3.125,3.5
stouffville,breakfast,3.0,2.8333333333333335,0.2886751345948129,2.5,2.75,3.0,3.0,3.0
stouffville,british,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
stouffville,burger,2.0,2.5,0.7071067811865476,2.0,2.25,2.5,2.75,3.0
stouffville,cafe,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
stouffville,chines,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
stouffville,french,2.0,3.25,1.0606601717798212,2.5,2.875,3.25,3.625,4.0
stouffville,japanes,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
stoughton,american,13.0,3.5384615384615383,0.7205766921228921,2.5,3.5,3.5,4.0,4.5
stoughton,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stoughton,burger,3.0,3.3333333333333335,1.1547005383792515,2.0,3.0,4.0,4.0,4.0
stoughton,cafe,4.0,4.0,0.408248290463863,3.5,3.875,4.0,4.125,4.5
stoughton,chines,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
stoughton,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stoughton,mexican,3.0,3.3333333333333335,1.1547005383792515,2.0,3.0,4.0,4.0,4.0
stow,american,11.0,2.9545454545454546,0.5680909018170179,2.0,2.5,3.0,3.5,3.5
stow,asian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
stow,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stow,breakfast,5.0,3.1,1.140175425099138,2.0,2.0,3.0,4.0,4.5
stow,burger,8.0,2.5,1.224744871391589,1.0,1.5,2.25,3.5,4.5
stow,cafe,4.0,4.5,0.408248290463863,4.0,4.375,4.5,4.625,5.0
stow,chines,4.0,3.125,0.25,3.0,3.0,3.0,3.125,3.5
stow,italian,4.0,3.625,0.6291528696058958,3.0,3.375,3.5,3.75,4.5
stow,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
stow,mediterranean,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
stow,mexican,7.0,3.2857142857142856,0.6986381310057719,2.0,3.0,3.5,3.75,4.0
stow,thai,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
stow,vegetarian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
streetsboro,american,12.0,3.0416666666666665,0.6894771844512245,2.0,2.5,3.0,3.5,4.0
streetsboro,breakfast,2.0,3.25,1.7677669529663689,2.0,2.625,3.25,3.875,4.5
streetsboro,burger,2.0,2.75,1.7677669529663689,1.5,2.125,2.75,3.375,4.0
streetsboro,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
streetsboro,chines,4.0,3.25,0.8660254037844386,2.5,2.875,3.0,3.375,4.5
streetsboro,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
streetsboro,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
streetsboro,mexican,4.0,3.625,0.75,2.5,3.625,4.0,4.0,4.0
streetsville,american,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
strongsville,american,24.0,3.3333333333333335,0.601929265428846,2.0,3.0,3.5,3.625,4.5
strongsville,asian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
strongsville,barbequ,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
strongsville,breakfast,7.0,3.2142857142857144,0.3933978962347216,3.0,3.0,3.0,3.25,4.0
strongsville,burger,10.0,2.7,0.9486832980505139,1.0,2.125,2.5,3.375,4.0
strongsville,cafe,3.0,4.166666666666667,0.28867513459481287,4.0,4.0,4.0,4.25,4.5
strongsville,cajuncreol,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
strongsville,chines,3.0,3.5,0.8660254037844386,2.5,3.25,4.0,4.0,4.0
strongsville,german,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
strongsville,indian,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
strongsville,italian,6.0,3.5833333333333335,0.5845225972250061,2.5,3.5,3.75,4.0,4.0
strongsville,japanes,4.0,3.25,0.28867513459481287,3.0,3.0,3.25,3.5,3.5
strongsville,mediterranean,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
strongsville,mexican,4.0,2.5,0.9128709291752769,1.5,1.875,2.5,3.125,3.5
strongsville,thai,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
strongsville,vegetarian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sturgeon,american,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
summerlin,american,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
sun city,american,7.0,3.7857142857142856,0.698638131005772,2.5,3.5,4.0,4.25,4.5
sun city,breakfast,3.0,3.1666666666666665,0.2886751345948129,3.0,3.0,3.0,3.25,3.5
sun city,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
sun city,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sun city,chines,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
sun city,italian,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
sun city,mexican,3.0,3.3333333333333335,0.7637626158259733,2.5,3.0,3.5,3.75,4.0
sun city,thai,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun city west,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
sun city west,barbequ,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun city west,breakfast,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
sun city west,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
sun city west,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun city west,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun lakes,american,3.0,3.3333333333333335,0.7637626158259733,2.5,3.0,3.5,3.75,4.0
sun lakes,burger,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
sun lakes,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun lakes,mexican,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
sun prairie,american,16.0,3.625,0.5916079783099616,2.5,3.375,3.5,4.0,4.5
sun prairie,barbequ,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
sun prairie,breakfast,3.0,3.6666666666666665,0.5773502691896258,3.0,3.5,4.0,4.0,4.0
sun prairie,burger,7.0,2.142857142857143,0.8521681032463466,1.0,1.5,2.0,3.0,3.0
sun prairie,chines,4.0,3.625,0.25,3.5,3.5,3.5,3.625,4.0
sun prairie,italian,3.0,3.0,1.3228756555322954,2.0,2.25,2.5,3.5,4.5
sun prairie,mediterranean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
sun prairie,mexican,4.0,3.625,1.1086778913041726,2.5,2.875,3.5,4.25,5.0
surprise,american,34.0,3.161764705882353,0.6710528615235924,1.5,2.625,3.0,3.5,4.5
surprise,asian,3.0,3.5,1.0,2.5,3.0,3.5,4.0,4.5
