,Importance,Idx,Token
1561,0.0001940151324143602,235,bottle
1562,0.00019381585635290876,1248,orange
1563,0.00019346583935616818,888,identity
1564,0.00019322125026619623,229,borderline
1565,0.00019322073759233318,1139,mirror
1566,0.00019309303738102954,252,bug
1567,0.0001927347010846578,1669,son
1568,0.0001926752355256915,1116,meeting
1569,0.00019247270202268698,1788,technology
1570,0.0001923385810737319,1477,relative
1571,0.00019231979148112566,1706,steal
1572,0.0001921849064269061,1250,organize
1573,0.00019201942981728875,433,criticism
1574,0.00019199721091393504,1078,maintain
1575,0.00019175345276424254,435,cross
1576,0.00019165405009129174,3,1w2
1577,0.00019127594104265052,954,intimidate
1578,0.00019108368753094603,551,dynamic
1579,0.00019106123062835313,1832,total
1580,0.00019098650230048905,865,horrible
1581,0.00019095068011638753,636,extent
1582,0.00019091475134785064,1275,participate
1583,0.00019083624727144445,506,dig
1584,0.000190710449257463,989,justice
1585,0.00019046782035316546,1337,pm
1586,0.00019040813014816198,1775,tapatalk
1587,0.00019040454067574186,113,apple
1588,0.000190181258324858,973,jealous
1589,0.00019009808360993384,1096,mask
1590,0.00018991583083010147,718,fool
1591,0.00018956808921962397,601,essay
1592,0.00018922504568826988,549,dump
1593,0.0001889375418012794,602,essentially
1594,0.00018859089356163244,514,disappointed
1595,0.00018821426565183096,1112,medication
1596,0.00018804988594203865,926,insecure
1597,0.00018749413602601642,643,extroversion
1598,0.00018732136822296113,1837,toy
1599,0.00018651625642515283,1585,serve
1600,0.0001863741585250427,152,available
1601,0.0001856461021941098,1292,peer
1602,0.00018551940518909014,1264,painful
1603,0.0001854341895025037,1534,ruin
1604,0.0001851729548025845,898,immature
1605,0.00018505856196484542,1128,metal
1606,0.00018475178272305746,513,disappear
1607,0.00018443300182703713,381,confusing
1608,0.00018428030934850457,790,ground
1609,0.00018424617167739268,880,i'm
1610,0.0001840811031333529,110,appeal
1611,0.0001839321009666892,1927,wander
1612,0.00018392625685948675,74,aim
1613,0.00018371206208323053,1282,passionate
1614,0.0001834961732440198,1095,masculine
1615,0.0001834347503798053,247,broad
1616,0.00018320986391763826,1939,weakness
1617,0.00018298013790452188,410,correlation
1618,0.00018292590330467714,707,flip
1619,0.00018278828167021094,1351,population
1620,0.00018264640711651768,385,conscious
1621,0.00018264566437322684,953,interview
1622,0.00018232456633154916,172,ban
1623,0.00018204596261054906,1047,location
1624,0.00018184263665007905,351,commit
1625,0.00018179650279638498,33,abstract
1626,0.0001815421979812335,1087,manipulation
1627,0.00018146013030777955,1887,unknown
1628,0.00018121964285326898,858,homework
1629,0.00018116512872589478,627,expectation
1630,0.00018097626720519957,1265,paint
1631,0.00018096695862842454,1388,produce
1632,0.000180398104673274,1786,tease
1633,0.00018016725349521252,523,distant
1634,0.00017991349482726241,1723,stressed
1635,0.000179783897319676,1589,settle
1636,0.00017959681195540232,1685,speech
1637,0.00017948565758385212,1966,witty
1638,0.00017915261566226002,782,grammar
1639,0.0001790000950243329,1045,load
1640,0.00017898243110152343,349,comic
1641,0.00017894233206789393,7,3w2
1642,0.00017889087577297922,1818,tiny
1643,0.00017881874486312007,1098,massive
1644,0.00017879094917726984,430,creepy
1645,0.0001779279739296861,579,encounter
1646,0.0001777754819470126,1146,model
1647,0.00017756818716035472,949,internal
1648,0.00017751286370724418,959,intuitif
1649,0.00017749440121180701,919,initial
1650,0.00017712416263733168,1839,traditional
1651,0.00017657052990377524,552,e.g.
1652,0.0001764849235410794,1497,resonate
1653,0.00017643284659175015,390,consistent
1654,0.00017613125219466893,1893,urge
1655,0.00017580739577564361,1090,map
1656,0.00017579369477983828,1347,ponder
1657,0.00017576915525346478,405,copy
1658,0.000175415332853819,769,glass
1659,0.00017521920032283444,1537,rush
1660,0.00017514166315725193,1162,movement
1661,0.0001748624318393493,282,category
1662,0.00017470439361257062,972,japanese
1663,0.00017470057694249003,327,clever
1664,0.00017382539376241418,147,attribute
1665,0.00017343232493891657,952,interpretation
1666,0.00017325664602203813,1378,previous
1667,0.00017294309268290343,1142,mistyp
1668,0.00017263692506179178,1789,teen
1669,0.00017263097140286722,924,input
1670,0.0001721726828189076,1608,shoe
1671,0.00017200132550184439,1872,ugh
1672,0.0001719585382889133,1400,proper
1673,0.00017194311820256544,680,feedback
1674,0.00017136613191482365,1413,purple
1675,0.0001712584752701082,246,bro
1676,0.0001710425044628857,1224,occasion
1677,0.00017104203263247416,267,cake
1678,0.00017029903780181824,1656,snow
1679,0.00016990039561472269,1759,surely
1680,0.00016981268403741274,1514,ring
1681,0.0001697900094592023,1787,technically
1682,0.0001693638372444173,1994,yo
1683,0.00016916838547529272,1911,vice
1684,0.00016893949697984397,319,clarify
1685,0.0001688114221637122,725,forth
1686,0.00016857240194888972,1562,sea
1687,0.0001685700094744946,1201,noise
1688,0.00016788212444094816,1307,pet
1689,0.00016772844605749134,1377,prevent
1690,0.0001675523229148726,496,development
1691,0.00016736392020538798,455,dangerous
1692,0.00016732788063578014,257,bump
1693,0.0001667833910510012,519,disney
1694,0.00016675335782157584,1429,rain
1695,0.00016670659785569526,1387,procrastinate
1696,0.00016667217050337268,505,difficulty
1697,0.00016632631432877176,749,gain
1698,0.00016623429047964877,1215,o.o
1699,0.00016604444173836313,1407,psychologist
1700,0.0001658742253691058,640,extraverted
1701,0.0001658433795216715,1166,mum
1702,0.00016581308606962024,1240,oops
1703,0.00016565164376847852,1260,overwhelming
1704,0.00016560958030364516,1372,presence
1705,0.00016555919463294102,1325,pizza
1706,0.0001648309126950796,1269,pant
1707,0.00016459288705200054,297,chase
1708,0.00016415773850516995,1432,randomly
1709,0.00016367167697446585,1639,size
1710,0.00016359067143847974,1576,senior
1711,0.00016345817810335388,554,earlier
1712,0.00016343182645590137,1621,sight
1713,0.00016330779005629611,1730,stubborn
1714,0.00016327021225480954,686,feminine
1715,0.0001631736115283894,365,complicated
1716,0.00016313142310477125,1075,magic
1717,0.00016304890223568287,481,deny
1718,0.0001629911975347506,42,acknowledge
1719,0.00016235773544245744,407,corner
1720,0.0001621132494037959,1922,vulnerable
1721,0.00016184640437629988,200,bf
1722,0.0001618331474378782,1172,mysterious
1723,0.00016167028543882686,339,collect
1724,0.00016135527476270458,1850,trigger
1725,0.00016121107756256653,1184,neat
1726,0.00016111482476250356,610,everyday
1727,0.00016106149957474767,370,concerned
1728,0.00016069046042213565,1754,superficial
1729,0.00016035197453332314,1620,sigh
1730,0.00016014264823584475,1145,mode
1731,0.00015986852116392177,299,cheap
1732,0.00015938564563202352,1309,philosophical
1733,0.00015913128470895942,304,chicken
1734,0.000159112756855783,1073,machine
1735,0.00015909567768064188,1826,tone
1736,0.000159075727091978,1531,round
1737,0.000158835087062925,715,folk
1738,0.00015813440886226378,1230,offensive
1739,0.000157860434289963,1774,tall
1740,0.00015764318051689587,1998,zombie
1741,0.00015748194780551317,27,^_^
1742,0.00015738337276658632,1478,relatively
1743,0.00015695686793579827,432,critical
1744,0.00015562867905094492,921,initiate
1745,0.00015562688739742097,1830,tooth
1746,0.00015527100289118315,424,cream
1747,0.0001551027540996987,619,exception
1748,0.000154994015430971,221,blunt
1749,0.00015490533719160333,1607,shock
1750,0.00015482338186336347,6,2w1
1751,0.00015479714432158778,1739,subtle
1752,0.00015462459277286073,217,blog
1753,0.00015446776396023376,569,eh
1754,0.00015423822987881602,991,key
1755,0.00015400900111224602,1088,manipulative
1756,0.0001538289808061459,1970,wood
1757,0.00015380620031633382,133,associate
1758,0.00015369295196354172,1324,pissed
1759,0.0001536364536525188,1395,progress
1760,0.00015349940119096378,1496,reserved
1761,0.00015326561407784736,372,concrete
1762,0.00015295576861584903,1586,service
1763,0.00015246720122944244,141,attend
1764,0.00015223245690121814,1631,sincerely
1765,0.00015093185834632163,1046,local
1766,0.00015048521447690795,5,2nd
1767,0.00014999759935133586,1060,loss
1768,0.00014944489460687763,893,ill
1769,0.00014929954100771276,1070,lunch
1770,0.00014908662661008816,360,competitive
1771,0.00014864201074003778,243,bright
1772,0.00014848250829246345,108,apology
1773,0.00014841204064965026,461,david
1774,0.00014803892332663034,1097,mass
1775,0.0001479163478726673,138,attach
1776,0.00014740427842195085,1130,mid
1777,0.00014735106607059297,711,flower
1778,0.00014715294793356856,1110,measure
1779,0.00014686047723056186,227,bond
1780,0.00014681615599740973,899,immediate
1781,0.00014676751141605034,741,frustration
1782,0.00014671654625705106,1847,tree
1783,0.00014666723428027092,162,awhile
1784,0.00014659031631904148,867,horse
1785,0.00014655574297965602,1204,norm
1786,0.00014627499240109585,333,clue
1787,0.0001462043934247958,150,automatically
1788,0.00014611254019838093,962,invest
1789,0.00014596769872866227,1084,manager
1790,0.00014584542432028404,1609,shoot
1791,0.0001457017390013987,1329,planet
1792,0.00014565160320233108,1058,lord
1793,0.00014520376459829475,96,annoyed
1794,0.0001449782323475886,981,journal
1795,0.00014475339661252845,1471,regularly
1796,0.00014447900998052399,37,accomplish
1797,0.0001444651485549021,117,appropriate
1798,0.00014438161477865654,571,element
1799,0.0001442514543664775,511,dirty
1800,0.00014408349802774625,1566,secondary
1801,0.00014402316381160768,678,feature
1802,0.00014337931752178684,269,camera
1803,0.00014333791956619617,442,curiosity
1804,0.0001432692117621531,656,faith
1805,0.00014292647914198198,1861,tumblr
1806,0.00014280707531349278,43,acquaintance
1807,0.00014243822369685788,714,focused
1808,0.0001420962275254917,1932,warning
1809,0.00014207962010431198,1508,reveal
1810,0.00014204153858642717,1662,socionics
1811,0.00014158583002808701,1841,training
1812,0.0001414185368300685,359,comparison
1813,0.00014141106231582444,1909,versus
1814,0.00014089492190282697,1936,wave
1815,0.0001407809291541598,1390,productive
1816,0.00014051848135930662,1232,office
1817,0.00014037667028636572,574,embrace
1818,0.0001401209751438375,1364,ppl
1819,0.0001398964892571024,1101,mate
1820,0.00013980619616211362,313,christmas
1821,0.0001396230662507933,207,birth
1822,0.0001385310248907517,106,apartment
1823,0.00013826111801145755,1111,meat
1824,0.0001382243504157416,1810,tho
1825,0.000138072140266884,78,alien
1826,0.0001372483575822826,1990,yell
1827,0.00013717903815253354,805,hah
1828,0.00013637923771390312,1843,translate
1829,0.0001362947863233946,1229,offense
1830,0.00013605684895868857,1610,shop
1831,0.0001356919464251867,733,fresh
1832,0.00013568079321022017,779,grab
1833,0.00013567980933964867,1440,ravenclaw
1834,0.00013564326002954427,983,joy
1835,0.0001355690058406121,1613,shoulder
1836,0.00013534910009676683,1764,survive
1837,0.00013530541223437465,1352,porn
1838,0.00013475301755157848,47,actively
1839,0.00013453898701491649,705,flat
1840,0.00013426659576057183,886,idealistic
1841,0.00013398411301641849,784,graphic
1842,0.0001338013807630543,1975,worried
1843,0.00013370690003875393,434,criticize
1844,0.00013305696500401083,61,advantage
1845,0.00013279763727814322,1597,shame
1846,0.0001327478737711879,1962,wisdom
1847,0.00013244685753340126,1480,release
1848,0.00013235959669844724,783,grant
1849,0.0001322681435594324,1503,responsible
1850,0.00013219150991132964,1689,spider
1851,0.00013061500000016645,22,:o
1852,0.00013040183961645808,838,hero
1853,0.00012975206051015555,1261,pack
1854,0.00012957983461809932,1650,slytherin
1855,0.00012938130684225072,818,harm
1856,0.0001292984174564259,1898,username
1857,0.00012913830440228647,1760,surface
1858,0.00012889431512707586,1694,spring
1859,0.00012889261239880682,1327,plain
1860,0.0001284578655625895,986,judging
1861,0.0001283233039200232,1878,unable
1862,0.00012800377199470226,211,bite
1863,0.0001279028307235775,1127,messy
1864,0.00012759397248531044,1570,seemingly
1865,0.00012729456466590395,1272,paranoid
1866,0.00012689969999725765,1169,musical
1867,0.000126894605264959,1200,ninja
1868,0.00012681867449394123,662,famous
1869,0.00012579517319332323,1539,sadly
1870,0.00012575847306477424,553,ear
1871,0.00012574197713904222,606,evening
1872,0.00012556086988238722,1302,persona
1873,0.00012546678245005754,594,epic
1874,0.00012518597552915698,14,6w7
1875,0.0001251709807712975,787,greatly
1876,0.0001250120704624981,975,jerk
1877,0.00012492069972040555,291,chaos
1878,0.00012476761890406785,1844,trap
1879,0.00012399374839681298,421,crash
1880,0.00012256231853075795,456,dare
1881,0.00012245043563112814,497,diagnose
1882,0.00012228959313484566,1510,rid
1883,0.00012162816619551321,702,fish
1884,0.00012128739606594882,374,confess
1885,0.00012127051802609382,567,egg
1886,0.00012125136373263346,266,cafe
1887,0.00012120991482752229,49,actor
1888,0.0001209336889509118,1779,tbh
1889,0.00012086380144059302,292,chaotic
1890,0.00012065389055977055,969,ish
1891,0.00012029721892098631,195,belong
1892,0.00011939844875616891,1792,temperament
1893,0.00011874319162844052,1343,polite
1894,0.00011866876305962437,1646,slight
1895,0.00011862714858549471,180,battle
1896,0.00011848097842415085,1368,pre
1897,0.0001184468737873868,1600,sharing
1898,0.0001182630697497564,1862,tune
1899,0.00011783286484819963,1889,unusual
1900,0.00011642761985141152,533,drag
1901,0.0001162858284269443,1797,tertiary
1902,0.00011524987427842576,1677,south
1903,0.0001147492718911704,963,invite
1904,0.0001139361353275858,1085,manifest
1905,0.00011364873737230016,845,hint
1906,0.00011322557711153086,1743,sudden
1907,0.0001126607982679986,590,entertain
1908,0.0001121757914666057,1680,spanish
1909,0.00011156458759329656,985,judgement
1910,0.00011085668437512384,1493,request
1911,0.00011052374680247778,990,justify
1912,0.0001099885777284902,1164,mr.
1913,0.00010982144623842211,1901,vague
1914,0.00010931067073432862,931,inspiration
1915,0.00010926713540961639,1170,mutual
1916,0.00010862894143829992,1287,patient
1917,0.00010800885611213533,249,brown
1918,0.00010762151297122957,4,1w9
1919,0.00010749445403767639,982,journey
1920,0.0001071643352251719,181,beach
1921,0.00010677692702188262,1515,rip
1922,0.00010635761549088834,965,iphone
1923,0.00010564704986748982,1473,rejection
1924,0.00010523047654964608,270,cancer
1925,0.00010490099732539561,156,aw
1926,0.00010273681333807635,409,correctly
1927,0.00010188376862394886,891,ignorant
1928,0.00010114059120365813,449,cycle
1929,0.00010065353666551295,764,giant
1930,0.00010056019939895865,1942,web
1931,0.00010031722573368109,785,grasp
1932,9.997125115352877e-05,346,comedy
1933,9.953410496154716e-05,1951,wide
1934,9.886422758342682e-05,1875,ultimate
1935,9.861604043053009e-05,1815,tie
1936,9.845632974740472e-05,802,gym
1937,9.794396404867695e-05,11,5w4
1938,9.765754273232534e-05,734,friday
1939,9.759230185614472e-05,429,credit
1940,9.713409568629454e-05,1428,rage
1941,9.665986383725768e-05,1876,ultimately
1942,9.658403089574416e-05,561,edge
1943,9.606699696617029e-05,1526,romantically
1944,9.596326776127271e-05,1207,nose
1945,9.572870186244863e-05,910,incredible
1946,9.572771385417866e-05,796,guilt
1947,9.553277160550045e-05,1596,shallow
1948,9.5195221873711e-05,1158,motivate
1949,9.516296365690458e-05,1435,rap
1950,9.484119009242315e-05,793,growth
1951,9.458701082180319e-05,603,establish
1952,9.44368591151865e-05,1642,skin
1953,9.38603639522245e-05,441,cup
1954,9.341605672884353e-05,1212,nowadays
1955,9.286306879982405e-05,1233,official
1956,9.247426355182595e-05,709,floor
1957,9.152862097093637e-05,774,goodness
1958,9.052806208986364e-05,388,conservative
1959,9.032113544798287e-05,1707,stem
1960,9.021361379770325e-05,738,frustrate
1961,9.019037044332082e-05,1137,minor
1962,8.79199670552486e-05,236,boundary
1963,8.76698308733825e-05,781,graduate
1964,8.755749059357888e-05,404,cope
1965,8.730560476767513e-05,1330,plant
1966,8.692608444834503e-05,1155,morality
1967,8.6331040755733e-05,759,gentle
1968,8.628287302635089e-05,763,ghost
1969,8.572019475258297e-05,1750,sum
1970,8.568194451786363e-05,580,encourage
1971,8.556711497755958e-05,224,boat
1972,8.455434244467614e-05,1748,suicide
1973,8.44840237528906e-05,1027,liberal
1974,8.442603550640249e-05,55,adhd
1975,8.410726628639922e-05,1914,villain
1976,8.321043462413002e-05,1465,reflect
1977,8.256014563018988e-05,263,butt
1978,8.198257321841288e-05,1470,regular
1979,8.195421806825057e-05,202,bible
1980,8.166101270354497e-05,1574,semester
1981,8.127811934826527e-05,756,generation
1982,7.96592193620835e-05,19,9w8
1983,7.937115463024972e-05,1852,tritype
1984,7.895920321176268e-05,1176,narrow
1985,7.790090892054195e-05,1892,ur
1986,7.765934508444729e-05,1005,land
1987,7.753980307384965e-05,302,cheese
1988,7.557152843236163e-05,213,blah
1989,7.538930128942969e-05,1210,notion
1990,7.517216846605185e-05,308,chinese
1991,7.485247254427073e-05,1133,military
1992,7.410702869181624e-05,828,heaven
1993,6.87407639008772e-05,582,enemy
1994,6.871090335467742e-05,25,=)
1995,6.469882065307239e-05,1907,verbal
1996,5.4207562882381525e-05,909,increase
1997,5.4021065303264325e-05,848,hitler
1998,4.826316310800589e-05,136,astrology
1999,4.03438723421623e-05,1778,tattoo
